epoch,loss_g0,loss_g1,loss_g2,loss_g3,avg_loss,worst_loss,acc_g0,acc_g1,acc_g2,acc_g3,avg_acc,worst_acc,adv_prob_g0,adv_prob_g1,adv_prob_g2,adv_prob_g3
178,0.0122,0.0035,0.0019,0.0084,0.0065,0.0122,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
179,0.0124,0.0035,0.0022,0.0086,0.0067,0.0124,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
180,0.0125,0.0036,0.0019,0.0097,0.0069,0.0125,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
181,0.0125,0.0036,0.0021,0.0098,0.007,0.0125,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
182,0.0126,0.0035,0.0025,0.0086,0.0068,0.0126,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
183,0.012,0.0033,0.002,0.0083,0.0064,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
184,0.0118,0.0034,0.0018,0.0082,0.0063,0.0118,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
185,0.0122,0.0032,0.0021,0.0084,0.0065,0.0122,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
186,0.0119,0.0034,0.002,0.0087,0.0065,0.0119,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
187,0.0121,0.0032,0.002,0.008,0.0063,0.0121,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
188,0.0118,0.0032,0.0019,0.0079,0.0062,0.0118,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
189,0.0114,0.003,0.0016,0.0074,0.0058,0.0114,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
190,0.0114,0.0031,0.0018,0.0082,0.0061,0.0114,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
191,0.0113,0.003,0.0016,0.0073,0.0058,0.0113,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
192,0.0117,0.0033,0.0021,0.0093,0.0066,0.0117,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
193,0.0122,0.0036,0.0019,0.0086,0.0066,0.0122,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
194,0.0114,0.0031,0.002,0.0085,0.0062,0.0114,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
195,0.0112,0.0029,0.0017,0.0072,0.0058,0.0112,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
196,0.0116,0.0029,0.0019,0.0079,0.0061,0.0116,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
197,0.0114,0.0031,0.0017,0.0078,0.006,0.0114,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
198,0.0111,0.0029,0.0015,0.0073,0.0057,0.0111,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
199,0.0112,0.0029,0.0018,0.0075,0.0058,0.0112,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
200,0.0108,0.003,0.0021,0.0073,0.0058,0.0108,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
201,0.0108,0.0027,0.0017,0.0067,0.0055,0.0108,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
202,0.0107,0.0027,0.0016,0.0067,0.0054,0.0107,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
203,0.0106,0.0029,0.0014,0.0066,0.0054,0.0106,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
204,0.011,0.0029,0.0014,0.0077,0.0058,0.011,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
205,0.011,0.0029,0.002,0.0074,0.0058,0.011,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
206,0.0107,0.0026,0.0016,0.0065,0.0054,0.0107,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
207,0.0105,0.0028,0.0015,0.0067,0.0054,0.0105,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
208,0.0108,0.0029,0.0018,0.007,0.0056,0.0108,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
209,0.0107,0.0026,0.0019,0.0076,0.0057,0.0107,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
210,0.0111,0.0029,0.0017,0.0078,0.0059,0.0111,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
211,0.0109,0.0031,0.0016,0.0072,0.0057,0.0109,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
212,0.0108,0.0029,0.0015,0.0071,0.0056,0.0108,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
213,0.0103,0.0025,0.0014,0.006,0.0051,0.0103,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
214,0.0105,0.0024,0.0014,0.0074,0.0055,0.0105,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
215,0.011,0.003,0.0015,0.007,0.0056,0.011,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
216,0.0101,0.0025,0.0015,0.0058,0.005,0.0101,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
217,0.0101,0.0024,0.0014,0.0064,0.0051,0.0101,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
218,0.0102,0.0025,0.0019,0.0077,0.0056,0.0102,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
219,0.0101,0.0025,0.0017,0.0068,0.0053,0.0101,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
220,0.0103,0.0027,0.0016,0.0065,0.0053,0.0103,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
221,0.01,0.0023,0.0013,0.0055,0.0048,0.01,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
222,0.0105,0.0028,0.0015,0.0066,0.0053,0.0105,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
223,0.0105,0.0027,0.0016,0.0087,0.0059,0.0105,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
224,0.0098,0.0024,0.0012,0.0056,0.0047,0.0098,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
225,0.0099,0.0024,0.0012,0.0062,0.0049,0.0099,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
226,0.0103,0.0025,0.0015,0.0066,0.0052,0.0103,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
227,0.0105,0.0025,0.0016,0.0062,0.0052,0.0105,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
228,0.0098,0.0021,0.0012,0.0059,0.0048,0.0098,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
229,0.0099,0.0024,0.0012,0.0064,0.005,0.0099,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
230,0.0102,0.0025,0.0016,0.0073,0.0054,0.0102,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
231,0.0098,0.0025,0.0013,0.0069,0.0051,0.0098,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
232,0.0095,0.0021,0.001,0.0052,0.0045,0.0095,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
233,0.0098,0.0024,0.0013,0.0057,0.0048,0.0098,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
234,0.0096,0.0022,0.0014,0.0056,0.0047,0.0096,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
235,0.0095,0.0024,0.0015,0.0058,0.0048,0.0095,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
236,0.0096,0.0024,0.0013,0.0054,0.0047,0.0096,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
237,0.0095,0.0023,0.0013,0.0058,0.0047,0.0095,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
238,0.0094,0.0022,0.0012,0.0053,0.0045,0.0094,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
239,0.0097,0.0023,0.0012,0.0057,0.0047,0.0097,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
240,0.0094,0.0022,0.0013,0.0056,0.0046,0.0094,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
241,0.0096,0.0021,0.0014,0.0075,0.0051,0.0096,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
242,0.0095,0.0022,0.0012,0.0054,0.0046,0.0095,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
243,0.0098,0.0023,0.0013,0.0063,0.0049,0.0098,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
244,0.0095,0.0023,0.0011,0.0059,0.0047,0.0095,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
245,0.0092,0.0023,0.001,0.0054,0.0045,0.0092,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
246,0.0095,0.0021,0.0014,0.0059,0.0047,0.0095,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
247,0.0095,0.0024,0.0013,0.0056,0.0047,0.0095,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
248,0.0093,0.002,0.0012,0.0052,0.0044,0.0093,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
249,0.0094,0.002,0.0013,0.0055,0.0045,0.0094,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
250,0.0094,0.0021,0.0011,0.0056,0.0045,0.0094,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
251,0.0092,0.0022,0.0012,0.0051,0.0044,0.0092,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
252,0.0091,0.0019,0.001,0.0056,0.0044,0.0091,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
253,0.0091,0.0022,0.0012,0.005,0.0044,0.0091,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
254,0.0093,0.0022,0.0011,0.0062,0.0047,0.0093,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
255,0.0089,0.002,0.0011,0.0045,0.0041,0.0089,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
256,0.009,0.0021,0.001,0.0048,0.0042,0.009,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
257,0.009,0.0018,0.0013,0.0054,0.0044,0.009,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
258,0.0093,0.0026,0.0011,0.0053,0.0046,0.0093,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
259,0.0088,0.002,0.0009,0.0047,0.0041,0.0088,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
260,0.0091,0.0021,0.001,0.0058,0.0045,0.0091,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
261,0.0088,0.0019,0.0011,0.0048,0.0042,0.0088,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
262,0.009,0.002,0.0012,0.0057,0.0045,0.009,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
263,0.0088,0.0019,0.001,0.0045,0.0041,0.0088,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
264,0.009,0.002,0.001,0.0051,0.0043,0.009,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
265,0.0086,0.002,0.0009,0.0043,0.004,0.0086,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
266,0.009,0.0021,0.001,0.0053,0.0043,0.009,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
267,0.0086,0.0018,0.001,0.0046,0.004,0.0086,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
268,0.0085,0.0018,0.0009,0.0041,0.0038,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
269,0.0088,0.0019,0.001,0.0049,0.0041,0.0088,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
270,0.0086,0.0018,0.001,0.0046,0.004,0.0086,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
271,0.0087,0.0019,0.0012,0.005,0.0042,0.0087,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
272,0.0088,0.0021,0.0012,0.0048,0.0042,0.0088,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
273,0.0088,0.002,0.0009,0.0047,0.0041,0.0088,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
274,0.0087,0.0019,0.001,0.0047,0.0041,0.0087,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
275,0.0087,0.0018,0.0009,0.0046,0.004,0.0087,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
276,0.0087,0.0018,0.001,0.0047,0.004,0.0087,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
277,0.0087,0.0018,0.0011,0.0055,0.0043,0.0087,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
278,0.0089,0.002,0.0009,0.0054,0.0043,0.0089,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
279,0.0087,0.0019,0.001,0.0051,0.0042,0.0087,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
280,0.0086,0.0019,0.0011,0.0047,0.0041,0.0086,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
281,0.0084,0.0017,0.0008,0.0041,0.0038,0.0084,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
282,0.0088,0.0018,0.0011,0.0049,0.0041,0.0088,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
283,0.0085,0.0018,0.0011,0.0044,0.004,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
284,0.009,0.0019,0.001,0.0049,0.0042,0.009,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
285,0.0085,0.0016,0.0009,0.0043,0.0038,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
286,0.0085,0.0016,0.001,0.0043,0.0038,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
287,0.0087,0.0018,0.001,0.0051,0.0041,0.0087,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
288,0.0087,0.0016,0.0012,0.0053,0.0042,0.0087,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
289,0.0085,0.0017,0.0011,0.0045,0.0039,0.0085,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
290,0.0089,0.0019,0.0009,0.0053,0.0042,0.0089,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
291,0.0084,0.0017,0.0009,0.0043,0.0038,0.0084,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
292,0.0084,0.0016,0.0011,0.0044,0.0039,0.0084,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
293,0.0083,0.0016,0.0009,0.004,0.0037,0.0083,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
294,0.0084,0.0017,0.0008,0.0041,0.0038,0.0084,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
295,0.0083,0.0018,0.0009,0.004,0.0038,0.0083,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
296,0.0086,0.0018,0.0008,0.0044,0.0039,0.0086,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
297,0.0083,0.0017,0.0008,0.0042,0.0038,0.0083,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
298,0.0084,0.0017,0.0008,0.0042,0.0038,0.0084,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
299,0.0086,0.0018,0.0011,0.0049,0.0041,0.0086,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
